icprb_name,site,providername,site_name_edit,huc_8,longitude,latitude,optional
NH4_F,3-RPP042.12,E-R03,,02080104,-76.8215550813475,37.9199999996502,TRUE
NH4_F,3-RPP051.01,E-R03,,02080104,-76.9082210815977,38.0186109996493,TRUE
NH4_F,3-RPP080.19,E-R03,,02080104,-77.1884990805993,38.1747219996479,TRUE
NH4_F,3-RPP110.57,E-R03,,02080104,-77.4715550798574,38.3199999996465,TRUE
NH4_F,302031,STORET,,02080109,-75.6734590831329,38.8496149996417,TRUE
NH4_F,304191,STORET,,02080109,-75.561973082833,38.7284459996428,TRUE
NH4_F,308091,STORET,,02040303,-75.2436380827567,38.5472279996445,TRUE
NH4_F,308281,STORET,,02040303,-75.3159860838205,38.6385949996436,TRUE
NH4_F,308361,STORET,,02040303,-75.1633580838679,38.5456709996445,TRUE
NH4_F,6272,,,,-80.2756964062573,39.4236166696363,TRUE
NH4_F,6577,,,,-80.8865269655362,37.6512583296527,TRUE
NH4_F,6596,,,,-82.5987964040251,38.1169777796484,TRUE
NH4_F,6597,,,,-81.840988074604,38.3391749996463,TRUE
NH4_F,6604,,,,-80.8610852960847,37.6522888896527,TRUE
NH4_F,6605,,,,-81.1798047458287,38.1520555596481,TRUE
NH4_F,6606,,,,-81.4968380751088,38.1974138896476,TRUE
NH4_F,6613,,,,-79.9930352962692,39.6580222196342,TRUE
NH4_F,6624,,,,-82.3609519641614,38.4134444396456,TRUE
NH4_F,6856,,,,-81.1527186353924,38.2265472196474,TRUE
NH4_F,8-MPN004.39,E-R03,,02080102,-76.793221081316,37.5716669996534,TRUE
NH4_F,8-MPN029.08,E-R03,,02080105,-77.0238600811572,37.722860999652,TRUE
NH4_F,8-MPN054.17,E-R03,,02080105,-77.1648880800931,37.8838889996506,TRUE
NH4_F,8-PMK006.36,E-R03,SOUTHERN END LEE MARSH (COUNTY OF NEW KENT) / NORTH-ATLANTIC / 8-YORK,02080106,-76.869888081681,37.5249999996539,TRUE
NH4_F,8-PMK034.17,E-R03,,02080106,-77.0220820807153,37.5798059996534,TRUE
NH4_F,8-PMK082.34,E-R03,,02080106,-77.3321100804606,37.7677779996516,TRUE
NH4_F,8-YRK031.39,E-R03,,02080107,-76.7882210812531,37.506666999654,TRUE
NH4_F,ANT0203,E-R03,,02070004,-77.710721079784,39.5947219996348,TRUE
NH4_F,CHO0626,E-R03,,02060005,-75.7859990822035,38.9972219996403,TRUE
NH4_F,CHO0626,STORET,,02060005,-75.7854210829246,38.9978329996403,TRUE
NH4_F,CON0005,E-R03,,02070004,-77.8218320792075,39.6024999996347,TRUE
NH4_F,CON0005,STORET,,02070004,-77.8221550795715,39.6032169996347,TRUE
NH4_F,GEO0009,STORET,,02070002,-79.0448880777112,39.4938829996357,TRUE
NH4_F,GEO0009,E-R03,,02070002,-79.044888077653,39.4941669996357,TRUE
NH4_F,GUN0125,E-R03,,02060003,-76.5951660820283,39.4255559996363,TRUE
NH4_F,GUN0125,STORET,,02060003,-76.5293050811743,39.4256499996363,TRUE
NH4_F,GUN0476,STORET,,02060003,-76.7805050814059,39.6891499996339,TRUE
NH4_F,GUN0476,E-R03,,02060003,-76.7801660810947,39.6891669996339,TRUE
NH4_F,GWN0115,STORET,,02060003,-76.7340210817056,39.3459829996371,TRUE
NH4_F,GWN0115,E-R03,,02060003,-76.7340550814988,39.3472219996371,TRUE
NH4_F,JON0184,STORET,,02060003,-76.6609210814931,39.3910999996367,TRUE
NH4_F,JON0184,E-R03,,02060003,-76.6615550810238,39.3922219996366,TRUE
NH4_F,MON0020,E-R03,,02070009,-77.441555080819,39.2713889996378,TRUE
NH4_F,MON0155,E-R03,,02070009,-77.3807210804662,39.3861109996367,TRUE
NH4_F,MON0155,STORET,,02070009,-77.3807380810613,39.3864669996367,TRUE
NH4_F,MON0269,STORET,,02070009,-77.3881710800342,39.4799329996358,TRUE
NH4_F,MON0269,E-R03,,02070009,-77.3884990803781,39.4802779996358,TRUE
NH4_F,MON0528,E-R03,,02070009,-77.2348880808568,39.679166999634,TRUE
NH4_F,MON0528,STORET,,02070009,-77.2348880808568,39.679166999634,TRUE
NH4_F,NBP0326,E-R03,,02070002,-78.839055078337,39.565832999635,TRUE
NH4_F,NBP0326,STORET,,02070002,-78.8391050780192,39.566816999635,TRUE
NH4_F,NBP0534,STORET,,02070002,-79.1106880776351,39.4451329996361,TRUE
NH4_F,NBP0534,E-R03,,02070002,-79.0693320786813,39.4780559996358,TRUE
NH4_F,NBP0689,STORET,,02070002,-79.1816050786292,39.3941829996366,TRUE
NH4_F,NBP0689,E-R03,,02070002,-79.1807210778352,39.3955559996366,TRUE
NH4_F,NPA0165,STORET,,02060003,-76.8832210807596,39.5005329996356,TRUE
NH4_F,NPA0165,E-R03,,02060003,-76.8857210814604,39.5038889996356,TRUE
NH4_F,PAT0176,STORET,,02060003,-76.7064550816431,39.2176499996383,TRUE
NH4_F,PAT0176,E-R03,,02060003,-76.706555081415,39.2180559996383,TRUE
NH4_F,POT1184,STORET,Potomac River,02070008,-77.1273880805238,38.9479999996407,TRUE
NH4_F,POT1184,E-R03,,02070010,-77.1273880805238,38.9480559996407,TRUE
NH4_F,POT1471,E-R03,,02070010,-77.5215550797293,39.1544439996388,TRUE
NH4_F,POT1471,STORET,Potomac River,02070008,-77.519638080732,39.1544499996388,TRUE
NH4_F,POT1830,E-R03,,02070004,-77.8009990791907,39.4349999996362,TRUE
NH4_F,POT1830,STORET,,02070004,-77.8016380800982,39.4364829996362,TRUE
NH4_F,POT2386,STORET,,02070004,-78.1863710799953,39.6948329996339,TRUE
NH4_F,POT2386,E-R03,,02070004,-78.182388079993,39.6983329996338,TRUE
NH4_F,PXT0809,STORET,,02060006,-76.8732880816679,39.1155669996392,TRUE
NH4_F,PXT0809,E-R03,,02060006,-76.875166081416,39.1166669996392,TRUE
NH4_F,PXT0972,STORET,,02060006,-77.0559380803607,39.2381829996381,TRUE
NH4_F,PXT0972,E-R03,,02060006,-77.0559990814072,39.2383329996381,TRUE
NH4_F,PXT0972,E-R03,,02060006,-77.0563600807218,39.2391939996381,TRUE
NH4_F,SHEN_SWAS_DR01,F-GS,,02070005,-78.7638320781989,38.2788889996469,TRUE
NH4_F,SHEN_SWAS_WOR1,F-GS,,02070005,-78.7490550790681,38.2502499996472,TRUE
NH4_F,SUS0109,STORET,,02050306,-76.1706050827634,39.6526669996343,TRUE
NH4_F,SUS0109,E-R03,,02050306,-76.17572108272,39.6558329996342,TRUE
NH4_F,USGS-01434000,NWIS,,02040104,-74.6973880835576,41.3705555996184,TRUE
NH4_F,USGS-01442500,NWIS,,02040104,-75.1425668824813,40.9987059996218,TRUE
NH4_F,USGS-01443000,NWIS,,02040105,-75.0956199836219,40.9239853996225,TRUE
NH4_F,USGS-01447000,NWIS,,02040105,-75.2036755827139,40.6917653996247,TRUE
NH4_F,USGS-01451070,NWIS,,02040106,-75.5412213820382,40.7343666996243,TRUE
NH4_F,USGS-01452040,NWIS,,02040106,-75.4619769825949,40.6017999996255,TRUE
NH4_F,USGS-01454700,NWIS,,02040106,-75.2361761835055,40.6692655996249,TRUE
NH4_F,USGS-01460820,NWIS,,02040105,-75.0372801835183,40.4076049996273,TRUE
NH4_F,USGS-01465500,NWIS,,02040201,-74.956722284318,40.1739981996295,TRUE
NH4_F,USGS-01470500,NWIS,,02040203,-75.9981562818284,40.5225931996262,TRUE
NH4_F,USGS-01471000,NWIS,,02040203,-75.9789895818685,40.3689816996276,TRUE
NH4_F,USGS-01472000,NWIS,,02040203,-75.6514632822364,40.2417630996288,TRUE
NH4_F,USGS-01473030,NWIS,,02040203,-75.4557602836285,40.1531666996296,TRUE
NH4_F,USGS-01473900,NWIS,,02040203,-75.2197872828692,40.1239986996299,TRUE
NH4_F,USGS-01474000,NWIS,,02040203,-75.2067339839996,40.0153899996309,TRUE
NH4_F,USGS-01474010,NWIS,,02040203,-75.1972893829225,40.008445699631,TRUE
NH4_F,USGS-01474500,NWIS,,02040203,-75.188400383282,39.9678904996313,TRUE
NH4_F,USGS-01478245,NWIS,,02040205,-75.7707213828107,39.7474999996334,TRUE
NH4_F,USGS-01479820,NWIS,,02040205,-75.6914888832253,39.8167773996327,TRUE
NH4_F,USGS-01481000,NWIS,,02040205,-75.593150383269,39.8698327996322,TRUE
NH4_F,USGS-01491000,NWIS,,02060005,-75.7856936817407,38.9971943996403,TRUE
NH4_F,USGS-01493112,NWIS,,02060002,-75.9400269816979,39.2570555996379,TRUE
NH4_F,USGS-01502771,NWIS,,02050101,-75.742019282945,41.9634111996129,TRUE
NH4_F,USGS-01518700,NWIS,,02050104,-77.1151366814156,41.952573899613,TRUE
NH4_F,USGS-01520000,NWIS,,02050104,-77.1398604808492,41.9967404996126,TRUE
NH4_F,USGS-01534000,NWIS,,02050106,-75.8945297824685,41.5584100996167,TRUE
NH4_F,USGS-01534090,NWIS,,02050106,-75.8536953815492,41.4617442996176,TRUE
NH4_F,USGS-01536000,NWIS,,02050107,-75.7442470829119,41.3592461996185,TRUE
NH4_F,USGS-01538600,NWIS,,02050107,-76.2209330818732,41.0470292996214,TRUE
NH4_F,USGS-01540500,NWIS,,02050107,-76.6190102818655,40.9581421996222,TRUE
NH4_F,USGS-01546500,NWIS,,02050204,-77.7940560805146,40.8897832996228,TRUE
NH4_F,USGS-01549600,NWIS,,02050205,-77.3620858801296,41.309515599619,TRUE
NH4_F,USGS-01551500,NWIS,,02050206,-76.9965220813756,41.2361898996196,TRUE
NH4_F,USGS-01553500,NWIS,,02050206,-76.8762423818116,40.9675849996221,TRUE
NH4_F,USGS-01553990,NWIS,,02050301,-76.8023546810146,40.8528627996232,TRUE
NH4_F,USGS-01555210,NWIS,,02050301,-76.8693051813752,40.7748068996239,TRUE
NH4_F,USGS-01555859,NWIS,,02050302,-78.3637769790366,40.4305555996271,TRUE
NH4_F,USGS-01556009,NWIS,,02050302,-78.186832479958,40.4719443996267,TRUE
NH4_F,USGS-01558000,NWIS,,02050302,-78.1404525797116,40.6125665996254,TRUE
NH4_F,USGS-01562000,NWIS,,02050303,-78.2651781787281,40.2159124996291,TRUE
NH4_F,USGS-01564515,NWIS,,02050304,-77.8596067800536,40.334801199628,TRUE
NH4_F,USGS-01567000,NWIS,,02050304,-77.129036481143,40.4784167996266,TRUE
NH4_F,USGS-01570000,NWIS,,02050305,-77.0209991809679,40.2522221996287,TRUE
NH4_F,USGS-01570500,NWIS,,02050305,-76.8859726809315,40.2548115996287,TRUE
NH4_F,USGS-01571505,NWIS,,02050305,-76.8601386810769,40.224256999629,TRUE
NH4_F,USGS-01575900,NWIS,,02050306,-76.5154094811878,40.0628744996305,TRUE
NH4_F,USGS-01576085,NWIS,,02050306,-75.9884419820155,40.1448188996297,TRUE
NH4_F,USGS-01576754,NWIS,,02050306,-76.367626881809,39.9464885996315,TRUE
NH4_F,USGS-01578310,NWIS,,02050306,-76.1740634819144,39.6579132996342,TRUE
NH4_F,USGS-01591000,NWIS,,02060006,-77.0556102815899,39.2382499996381,TRUE
NH4_F,USGS-01594000,NWIS,,02060006,-76.8160547808511,39.134416699639,TRUE
NH4_F,USGS-01594440,NWIS,,02060006,-76.6935824813554,38.9559166996407,TRUE
NH4_F,USGS-01594526,NWIS,,02060006,-76.748610280687,38.814222199642,TRUE
NH4_F,USGS-01594670,NWIS,,02060006,-76.6051245813142,38.5840096996441,TRUE
NH4_F,USGS-01594710,NWIS,,02060006,-76.7351306815399,38.4770677996451,TRUE
NH4_F,USGS-01614500,NWIS,,02070004,-77.8246658798889,39.7163888996336,TRUE
NH4_F,USGS-01616500,NWIS,,02070004,-77.9384964792407,39.4237104996363,TRUE
NH4_F,USGS-01618000,NWIS,,02070004,-77.8012769803754,39.4347221996362,TRUE
NH4_F,USGS-01621050,NWIS,,02070005,-78.9601955783437,38.486790099645,TRUE
NH4_F,USGS-01631000,NWIS,,02070005,-78.2107219790924,38.914000599641,TRUE
NH4_F,USGS-01634000,NWIS,,02070006,-78.3360032797209,38.9767758996405,TRUE
NH4_F,USGS-01636500,NWIS,,02070007,-77.7890486801043,39.2820457996377,TRUE
NH4_F,USGS-01639000,NWIS,,02070009,-77.2344158798223,39.679055599634,TRUE
NH4_F,USGS-01646580,NWIS,,02070010,-77.1168112808955,38.9295554996409,TRUE
NH4_F,USGS-01654000,NWIS,,02070010,-77.2282038800768,38.812890699642,TRUE
NH4_F,USGS-01658000,NWIS,,02070011,-77.055915881414,38.596138899644,TRUE
NH4_F,USGS-01667500,NWIS,,02080103,-77.9748852801859,38.3504076996462,TRUE
NH4_F,USGS-01668000,NWIS,,02080104,-77.5290407803259,38.3084617996467,TRUE
NH4_F,USGS-01671020,NWIS,,02080106,-77.427647579927,37.8501401996509,TRUE
NH4_F,USGS-01673000,NWIS,,02080106,-77.3320898803067,37.7676418996516,TRUE
NH4_F,USGS-01674500,NWIS,,02080105,-77.1651658803457,37.8838888996506,TRUE
NH4_F,USGS-01677000,NWIS,,02080107,-76.786237780354,37.4382012996547,TRUE
NH4_F,USGS-02035000,NWIS,,02080205,-78.0857208787929,37.6709795996525,TRUE
NH4_F,USGS-02037618,NWIS,,02080205,-77.4832061799825,37.5315357996538,TRUE
NH4_F,USGS-02041650,NWIS,,02080207,-77.4751510801725,37.2251504996566,TRUE
NH4_F,USGS-02042500,NWIS,,02080206,-77.0606907808688,37.4362576996547,TRUE
NH4_F,USGS-02047000,NWIS,,03010201,-77.1659658811987,36.7704275996608,TRUE
NH4_F,USGS-02049500,NWIS,,03010202,-76.898181781813,36.7626498996609,TRUE
NH4_F,USGS-02052000,NWIS,,03010204,-77.540424480394,36.6901494996616,TRUE
NH4_F,USGS-02075500,NWIS,,03010104,-79.089347078756,36.642360599662,TRUE
NH4_F,USGS-03015000,NWIS,,05010002,-79.132989077887,41.9381144996131,TRUE
NH4_F,USGS-03023330,NWIS,,05010004,-80.1499483775115,41.5892209996164,TRUE
NH4_F,USGS-03025490,NWIS,,05010004,-79.8313317773282,41.4017245996181,TRUE
NH4_F,USGS-03026175,NWIS,,05010003,-79.841052577307,41.2642261996194,TRUE
NH4_F,USGS-03030852,NWIS,,05010005,-79.554101477901,41.1297846996206,TRUE
NH4_F,USGS-03034000,NWIS,,05010006,-79.0082554782275,40.9392310996224,TRUE
NH4_F,USGS-03036500,NWIS,,05010006,-79.5313220772077,40.8203419996234,TRUE
NH4_F,USGS-03039925,NWIS,,05010007,-79.0165822786512,40.2661857996286,TRUE
NH4_F,USGS-03044000,NWIS,,05010007,-79.3907604777487,40.4545116996268,TRUE
NH4_F,USGS-03049625,NWIS,,05010009,-79.7724365774775,40.5645115996258,TRUE
NH4_F,USGS-03049652,NWIS,,05010009,-79.8471602776554,40.5275678996262,TRUE
NH4_F,USGS-03063000,NWIS,,05020003,-79.9113351773121,39.7270230996335,TRUE
NH4_F,USGS-03071700,NWIS,,05020004,-79.8993897770997,39.7420225996334,TRUE
NH4_F,USGS-03072000,NWIS,,05020005,-79.9705032761558,39.7592448996332,TRUE
NH4_F,USGS-03075001,NWIS,,05020005,-79.9041026768973,40.0686844996304,TRUE
NH4_F,USGS-03077500,NWIS,,05020006,-79.3640899776947,39.8053548996328,TRUE
NH4_F,USGS-03078020,NWIS,,05020006,-79.1004715783056,39.7323046996335,TRUE
NH4_F,USGS-03083500,NWIS,,05020006,-79.8065824765363,40.2402221996288,TRUE
NH4_F,USGS-03085000,NWIS,,05020005,-79.8579922766658,40.3911801996274,TRUE
NH4_F,USGS-03086000,NWIS,,05030101,-80.2055028773029,40.549234199626,TRUE
NH4_F,USGS-03099600,NWIS,,05030103,-80.4405108764768,41.0183933996216,TRUE
NH4_F,USGS-03101500,NWIS,,05030102,-80.4599573769374,41.4981089996172,TRUE
NH4_F,USGS-03102500,NWIS,,05030102,-80.3760660768603,41.4219988996179,TRUE
NH4_F,USGS-03103500,NWIS,,05030102,-80.4724577762536,41.2661667996193,TRUE
NH4_F,USGS-03104500,NWIS,,05030102,-80.3502305772272,41.0000607996218,TRUE
NH4_F,USGS-03105810,NWIS,,05030105,-79.9649460774963,40.8058982996236,TRUE
NH4_F,USGS-03106000,NWIS,,05030105,-80.2421717770048,40.8170091996235,TRUE
NH4_F,USGS-03106500,NWIS,,05030105,-80.2335606766283,40.8839523996229,TRUE
NH4_F,USGS-03107500,NWIS,,05030104,-80.314950976288,40.763398499624,TRUE
NH4_F,USGS-03108000,NWIS,,05030101,-80.3374510764261,40.6278440996252,TRUE
NH4_F,USGS-03109670,NWIS,,05030101,-80.5896814768785,40.6195087996253,TRUE
NH4_F,USGS-03112510,NWIS,,05030106,-80.7385820754571,40.0150731996309,TRUE
NH4_F,USGS-03155000,NWIS,,05030203,-81.3894521747134,39.0589685996397,TRUE
NH4_F,USGS-03176500,NWIS,,05050002,-80.8605227759108,37.3728985996552,TRUE
NH4_F,USGS-03201300,NWIS,,05050008,-81.9108561747125,38.5256446996446,TRUE
NH4_F,USGS-03204000,NWIS,,05070102,-82.202529773931,38.2209232996474,TRUE
NH4_F,USGS-04212945,NWIS,,04120101,-80.4688465771033,41.9178334996133,TRUE
NH4_F,XDC1706,E-R03,,02070011,-76.9907210806268,38.3624999996461,TRUE
NH4_F,XEA6596,E-R03,,02070011,-77.1740550804534,38.6080559996439,TRUE
NO2_F,2-APP001.53,E-R03,,02080206,-77.2968320811051,37.3113889996558,TRUE
NO2_F,2-APP016.38,E-R03,,02080207,-77.4762770796078,37.2252779996566,TRUE
NO2_F,2-APP016.38,STORET,ROUTE 600 BRIDGE (CHESTERFIELD COUNTY),02080207,-77.4762880807393,37.2252999996566,TRUE
NO2_F,2-ELI002.00,E-R03,,02080208,-76.3332210819353,36.9033329996596,TRUE
NO2_F,2-JMS005.72,E-R03,,02080208,-76.3915550822858,36.9549999996591,TRUE
NO2_F,2-JMS013.10,E-R03,NA 15 JAMES RIVER BRIDGE (CITY OF NEWPORT NEWS) / 02-NORTH-ATLANTIC / 2-JAMES,02080206,-76.4598880815902,36.9899999996588,TRUE
NO2_F,2-JMS021.04,E-R03,,02080206,-76.5832210817607,37.0578059996582,TRUE
NO2_F,2-JMS032.59,E-R03,,02080206,-76.6515550809563,37.2066669996568,TRUE
NO2_F,2-JMS042.92,E-R03,,02080206,-76.7932770806947,37.2101109996568,TRUE
NO2_F,2-JMS055.94,E-R03,,02080206,-76.9883600814501,37.2747219996562,TRUE
NO2_F,2-JMS069.08,E-R03,BUOY 91 NEAR HERRING CREEK PRINCE GEORGE CO / 02-NORTH-ATLANTIC / 2-JAMES,02080206,-77.1248880808125,37.2999999996559,TRUE
NO2_F,2-JMS075.04,E-R03,,02080206,-77.2329440807225,37.3127779996558,TRUE
NO2_F,2-JMS099.30,E-R03,,02080206,-77.3918320803787,37.402943999655,TRUE
NO2_F,2-JMS104.16,E-R03,BUOY 166 / 02-NORTH ATLANTIC / 2-JAMES,02080206,-77.4198880802142,37.4497499996546,TRUE
NO2_F,2-JMS157.28,STORET,"JAMES R., RT. 45 BRIDGE AT CARTERSVILLE",02080205,-78.0856880798238,37.6710999996525,TRUE
NO2_F,3-RPP080.19,E-R03,,02080104,-77.1884990805993,38.1747219996479,TRUE
NO2_F,3-RPP113.37,STORET,,02080104,-77.5179880804499,38.3221999996465,TRUE
NO2_F,8-MPN054.17,STORET,Rt. # 628 (Spring Cottage Rd),02080105,-77.1648880800931,37.8838999996506,TRUE
NO2_F,8-PMK082.34,STORET,Pamunkey River at RT. 614 BRIDGE,02080106,-77.3320880810497,37.7677999996516,TRUE
NO2_F,8-YRK011.14,E-R03,,02080107,-76.570166082005,37.291666999656,TRUE
NO2_F,8-YRK022.70,E-R03,,02080107,-76.6932210813393,37.4183329996548,TRUE
NO2_F,8-YRK031.39,E-R03,,02080107,-76.7882210812531,37.506666999654,TRUE
NO2_F,ANT0044,STORET,,02070004,-77.7294550793013,39.4496169996361,TRUE
NO2_F,ANT0044,E-R03,,02070004,-77.7309990805807,39.4499999996361,TRUE
NO2_F,ANT0044,STORET,ANT0044,02070004,-77.7315880805254,39.4503999996361,TRUE
NO2_F,ANT0203,STORET,ANT0203,02070004,-77.7106880792417,39.5945999996348,TRUE
NO2_F,ANT0203,E-R03,,02070004,-77.710721079784,39.5947219996348,TRUE
NO2_F,ANT0366,STORET,ANT0366,02070004,-77.6080880800728,39.7159999996337,TRUE
NO2_F,ANT0366,STORET,,02070004,-77.6071050795727,39.7162829996336,TRUE
NO2_F,ANT0366,E-R03,,02070004,-77.6073880800395,39.7163889996336,TRUE
NO2_F,CAC0031,STORET,CAC0031,02070008,-77.5800880800234,39.3317999996372,TRUE
NO2_F,CAC0031,E-R03,,02070008,-77.579332080204,39.3322219996372,TRUE
NO2_F,CAC0148,STORET,CAC0148,02070008,-77.5588880807627,39.4257999996363,TRUE
NO2_F,CAC0148,STORET,,02070008,-77.5562050798326,39.4274669996363,TRUE
NO2_F,CAC0148,E-R03,,02070008,-77.5557210796978,39.4274999996363,TRUE
NO2_F,CON0005,E-R03,,02070004,-77.8218320792075,39.6024999996347,TRUE
NO2_F,CON0005,STORET,CON0005,02070004,-77.8214880802552,39.6031999996347,TRUE
NO2_F,CON0005,STORET,,02070004,-77.8221550795715,39.6032169996347,TRUE
NO2_F,CON0180,STORET,,02070004,-77.8243380798376,39.7158329996337,TRUE
NO2_F,CON0180,STORET,CON0180,02070004,-77.8249880796648,39.7159999996337,TRUE
NO2_F,CON0180,E-R03,,02070004,-77.8257210798911,39.7163889996336,TRUE
NO2_F,GUN0125,E-R03,,02060003,-76.5951660820283,39.4255559996363,TRUE
NO2_F,GUN0125,STORET,GUN0125,02060003,-76.5287880818942,39.4255999996363,TRUE
NO2_F,GUN0125,STORET,,02060003,-76.5293050811743,39.4256499996363,TRUE
NO2_F,GUN0476,STORET,,02060003,-76.7805050814059,39.6891499996339,TRUE
NO2_F,GUN0476,E-R03,,02060003,-76.7801660810947,39.6891669996339,TRUE
NO2_F,GUN0476,STORET,GUN0476,02060003,-76.7803880817955,39.6893999996339,TRUE
NO2_F,GWN0115,STORET,GWN0115,02060003,-76.7262880815542,39.3427999996371,TRUE
NO2_F,GWN0115,STORET,,02060003,-76.7340210817056,39.3459829996371,TRUE
NO2_F,GWN0115,E-R03,,02060003,-76.7340550814988,39.3472219996371,TRUE
NO2_F,JON0184,STORET,,02060003,-76.6609210814931,39.3910999996367,TRUE
NO2_F,JON0184,E-R03,,02060003,-76.6615550810238,39.3922219996366,TRUE
NO2_F,JON0184,STORET,JON0184,02060003,-76.7426880817511,39.4086999996365,TRUE
NO2_F,MON0020,E-R03,,02070009,-77.441555080819,39.2713889996378,TRUE
NO2_F,MON0020,STORET,MON0020,02070009,-77.4414880797849,39.2716999996378,TRUE
NO2_F,MON0155,E-R03,,02070009,-77.3807210804662,39.3861109996367,TRUE
NO2_F,MON0155,STORET,,02070009,-77.3807380810613,39.3864669996367,TRUE
NO2_F,MON0155,STORET,MON0155,02070009,-77.3809880803456,39.3877999996367,TRUE
NO2_F,MON0269,STORET,,02070009,-77.3881710800342,39.4799329996358,TRUE
NO2_F,MON0269,E-R03,,02070009,-77.3884990803781,39.4802779996358,TRUE
NO2_F,MON0269,STORET,MON0269,02070009,-77.3892880805652,39.4802999996358,TRUE
NO2_F,MON0528,E-R03,,02070009,-77.2348880808568,39.679166999634,TRUE
NO2_F,MON0528,STORET,,02070009,-77.2348880808568,39.679166999634,TRUE
NO2_F,MON0528,STORET,MON0528,02070009,-77.2347880809684,39.679199999634,TRUE
NO2_F,NPA0165,STORET,NPA0165,02060003,-76.8819880805677,39.4827999996358,TRUE
NO2_F,NPA0165,STORET,,02060003,-76.8832210807596,39.5005329996356,TRUE
NO2_F,NPA0165,E-R03,,02060003,-76.8857210814604,39.5038889996356,TRUE
NO2_F,PAT0176,STORET,,02060003,-76.7064550816431,39.2176499996383,TRUE
NO2_F,PAT0176,STORET,PAT0176,02060003,-76.7051880810177,39.2177999996383,TRUE
NO2_F,PAT0176,E-R03,,02060003,-76.706555081415,39.2180559996383,TRUE
NO2_F,POT1184,STORET,Potomac River,02070008,-77.1273880805238,38.9479999996407,TRUE
NO2_F,POT1184,E-R03,,02070010,-77.1273880805238,38.9480559996407,TRUE
NO2_F,POT1184,STORET,POT1184,02070008,-77.1271880804561,38.9481999996407,TRUE
NO2_F,POT1471,STORET,POT1471,02070008,-77.5210880805389,39.1543999996388,TRUE
NO2_F,POT1471,E-R03,,02070010,-77.5215550797293,39.1544439996388,TRUE
NO2_F,POT1471,STORET,Potomac River,02070008,-77.519638080732,39.1544499996388,TRUE
NO2_F,POT1595,E-R03,,02070008,-77.6271100805607,39.2733329996377,TRUE
NO2_F,POT1595,STORET,POT1595,02070008,-77.5435880796868,39.2734999996377,TRUE
NO2_F,POT1595,STORET,,02070008,-77.5433710801299,39.2738499996377,TRUE
NO2_F,POT1830,E-R03,,02070004,-77.8009990791907,39.4349999996362,TRUE
NO2_F,POT1830,STORET,POT1830,02070004,-77.8025880790665,39.4350999996362,TRUE
NO2_F,POT1830,STORET,,02070004,-77.8016380800982,39.4364829996362,TRUE
NO2_F,POT2386,STORET,,02070004,-78.1863710799953,39.6948329996339,TRUE
NO2_F,POT2386,STORET,POT2386,02070004,-78.176188078709,39.6973999996338,TRUE
NO2_F,POT2386,E-R03,,02070004,-78.182388079993,39.6983329996338,TRUE
NO2_F,PXT0809,STORET,,02060006,-76.8732880816679,39.1155669996392,TRUE
NO2_F,PXT0809,E-R03,,02060006,-76.875166081416,39.1166669996392,TRUE
NO2_F,PXT0809,STORET,PXT0809,02060006,-76.8747880806914,39.1167999996392,TRUE
NO2_F,PXT0972,STORET,,02060006,-77.0559380803607,39.2381829996381,TRUE
NO2_F,PXT0972,E-R03,,02060006,-77.0559990814072,39.2383329996381,TRUE
NO2_F,PXT0972,E-R03,,02060006,-77.0563600807218,39.2391939996381,TRUE
NO2_F,PXT0972,STORET,PXT0972,02060006,-77.05608808127,39.2392999996381,TRUE
NO2_F,RCM0111,E-R03,,02070010,-77.0632210803451,38.9927779996403,TRUE
NO2_F,RCM0111,STORET,,02070010,-77.0618880814873,38.9928329996403,TRUE
NO2_F,RCM0111,STORET,RCM0111,02070010,-77.0628880811855,38.9929999996403,TRUE
NO2_F,SEN0008,STORET,,02070008,-77.3402050809818,39.0790169996395,TRUE
NO2_F,SEN0008,E-R03,,02070010,-77.3398880799068,39.0794439996395,TRUE
NO2_F,SEN0008,STORET,SEN0008,02070008,-77.3394880800042,39.0795999996395,TRUE
NO2_F,TF1.0P,STORET,,02060006,-76.6939980806783,38.9555729996407,TRUE
NO2_F,TF1.2,STORET,,02060006,-76.7507880805642,38.814299999642,TRUE
NO2_F,USGS-01491000,NWIS,,02060005,-75.7856936817407,38.9971943996403,TRUE
NO2_F,USGS-01493112,NWIS,,02060002,-75.9400269816979,39.2570555996379,TRUE
NO2_F,USGS-01570500,NWIS,,02050305,-76.8859726809315,40.2548115996287,TRUE
NO2_F,USGS-01576085,NWIS,,02050306,-75.9884419820155,40.1448188996297,TRUE
NO2_F,USGS-01578310,NWIS,,02050306,-76.1740634819144,39.6579132996342,TRUE
NO2_F,USGS-01591000,NWIS,,02060006,-77.0556102815899,39.2382499996381,TRUE
NO2_F,USGS-01594000,NWIS,,02060006,-76.8160547808511,39.134416699639,TRUE
NO2_F,USGS-01594440,NWIS,,02060006,-76.6935824813554,38.9559166996407,TRUE
NO2_F,USGS-01594526,NWIS,,02060006,-76.748610280687,38.814222199642,TRUE
NO2_F,USGS-01594670,NWIS,,02060006,-76.6051245813142,38.5840096996441,TRUE
NO2_F,USGS-01594710,NWIS,,02060006,-76.7351306815399,38.4770677996451,TRUE
NO2_F,USGS-01604500,NWIS,,02070002,-78.8218529787264,39.4431494996362,TRUE
